"","word","A2AEA24UF8Z47U","A37PQ1206C9RZP","A38UOBWJF4WFGG","AO8HNJRGZQD0A","A2N5QS96KRPFVO","A7LIT8S8LGRAH","A1SVVVJWT7H51V","AVG2BI8CS5YKX","A40F6EHXE5HXU","A1FJ2AUFVA4PIW","A2PURNW8W7L0LT","A3U3DA0O35IORB","A2LFVSF501ZT5W","A3S82OHUGFBR7L","A7MOPEHSUGVQ","A29FWCDRAWIM8K","A1M7SLIGEI3IH5","A36S7XIINCHR8R","A1P8M5BKOTAA8I","A2V1ZN7OXOH7J4","A2VAMUTJ9WGI4P","AP0ABE3ZSEGPC","A33V10XAI3IWXS","A2FZ90AHSTSHXA","A2TJHKHM8T2SV3","AWZ3AH7JH0DRO","A253Q11TZPQPIZ","A3GYYRNHP635XM","AWMGC78CSF6YL","A3CT5E0WZJL8PG","ACPUTK2MNMYHB","A3O1NDWT4BXNX4","A2XYF4PPQETJYX","A29Y6BVD19FBAE","AHP7FGH4N2TX5","A3S3YW6II31OZV","A3ULFB0PQ1471E","AKEZ83FQITFD8","A13YITU82HLBRK","A289P9QG98HRAZ","A2MSCP411YP41Q","AMYL22GHCON9A","A1INWCFGQI236V","A2O7F23PZP1T9B","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","A279TEENVAAZNB","A3NOO9K3CY1YU5","A2BNOEYZ3VRW2R","A98XHW6B1VSSQ","A2068Z6G94OAGH","A1JGQHSSW8L24P","A3EQVDHHKZRC0K","A3P9YDDTO87QGZ","A2MVFSJBKHUPH9","A2XJRU950S5J87","A3GLUDQZGEJL5G","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","ACUXGYJAQUZAE","A2UODR1DE3DXTT","A1WURYN1U64Y1T","A3ALSJWTGWPVN8","ALE5RDP8XZL3","A3BFHFBYDCCIGV","A1J8TVICSRC70W","ACB0CSL0QMRGQ","A1WNHQEMEHNCPT","A3RILJPBGAOWN4","A2JRWVPVWD1KAS","A11C7PRG75IWO0","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A3VKJDJVRTFA1A","A2I6WWFA5KE0MS","AEUGCBFJPU0MX","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A11AUVZ4MCA7VU","A1VXGA62J77RO","ABMVPQ5CQFHGS","AZACM8ZW3MN8N","A32WFJGJ0VUKOO","A312SMYBQW6E0W","A2EB58DNAYBZTM","A2VG5S4UL5UGRS","A1X55V63BZ8MKL","A7ZNPY1T3SX8I","A1I02VZ07MZB7F"
"1028","and,",-154.996291966331,-14.6681666472088,-27.5847353849885,NA,-7.89646726925368,-81.0642113044142,-121.051327165506,-52.309365065621,-64.3176170432901,-58.1680515670195,-116.705279880144,-100.564875853453,-64.6088604654737,-91.5868025594095,-25.0731098182021,-58.4692450520512,-148.155337103899,-135.0555860863,NA,-74.9122071861727,18.7543346042798,-5.0647099294631,-61.6504515181782,-53.775066170978,-71.6200480176675,-17.5800238345008,-7.78288598669298,-47.3496770322352,-38.3222015740092,-116.914393655171,36.1615282866921,344.089566657555,-49.5660449535054,-34.9119331765657,40.5361309084829,-33.3127305792381,421.286432014336,19.7101114623338,51.7511725960606,645.205570149209,-62.9150597903236,-81.6469395554687,-31.4384768780203,-67.264186038538,-84.5253673159769,-50.6461058833917,-24.8026342672707,-77.0329493074096,215.931631253533,-123.046672495371,-0.557095127337082,-7.08908480194887,3.88511341907068,43.2367981354175,-18.1410895618456,-63.3979232629273,-8.20672988641996,-70.3034165624016,39.2056020033722,-45.3759684660807,233.560146593205,-121.055756645384,-43.0508935730023,NA,-24.0173661180767,-34.5733117663096,14.8692022041872,-25.3941467153761,-94.3826137382917,-27.4430752753208,-36.4381278399554,-34.7073587276205,223.069934787112,-23.5091640496103,NA,-25.6282008287279,-19.6215350570945,101.679868642797,29.1499558318017,-44.8774287906644,191.304578105451,19.2213080269112,43.8190027215116,NA,-13.466432451851,NA,NA,NA,NA,NA,NA
"1029","though",106.220747854576,-88.4333816348816,-93.4991289659802,NA,-27.0076069111394,-45.16106100927,-118.177439181343,-69.1756738369432,-53.0627483716227,-78.0908150782214,-57.6141786996616,-156.690720455613,-66.3922214954117,-116.304759928461,-42.7501427959676,-86.066655865531,571.332770239174,-179.201616866418,NA,-23.1163363149425,54.7998438437721,-25.456100735056,109.359857095559,-57.5294776894538,-58.6273319231958,-50.0089769214618,4.23925397274772,-101.510678834906,-27.2666822724037,-49.0600313704346,-3.23187729977579,-20.2267124360709,39.1726623957286,-22.0656440516676,10.3160222858525,-46.7104386034597,-136.080650088791,19.563211032852,12.3282179871239,-45.4143848838354,-75.8149062518704,-63.9874467198448,-54.738374739007,-83.4665513783172,-93.1080793288928,-49.3812404375104,-30.2610229619181,-42.97740508867,164.915185946339,-113.825942450113,-14.5555902948542,-11.4996697664957,154.962683950629,68.1233990142517,-20.2167282945616,-84.6300347160759,-8.54733550292031,-88.4845859999879,153.56452843677,-51.9478010896294,-67.2915318623112,-91.9932851968929,-31.7358953846033,NA,-94.1444372367911,-15.4177635275149,-25.6916076584372,24.1141545436754,-104.252437914063,-19.1577273873113,222.643954203273,-51.172697988243,-18.560899318081,-45.4844655104446,NA,-39.6113952971579,-47.1530424872049,-47.9199832625774,-25.6208737071045,-71.504485505791,-14.3671871082168,-29.5623055798672,14.7961152551303,NA,-7.05693914090819,NA,NA,NA,NA,NA,NA
"1030","it",-96.2133317872375,-1.902951659536,-14.6703418039968,NA,-64.785327627368,39.0326384004416,-84.9252151496692,-88.4430562942988,-205.572485714958,-39.2452880558176,84.2036189393744,-60.439031251293,-48.8254994355357,-98.8688451903583,44.6039231595634,-62.8718342385714,-53.6434444469715,-98.9095553061816,NA,-27.7080780574029,-51.2911746352125,-45.6733191238702,87.339239868085,-58.0206546525022,-70.6127641121392,104.84892925246,12.1949740538663,-25.1886752295648,-11.3777208756147,-9.76875593990679,-44.44506612684,-51.5941542488197,-64.3047523027395,-18.7582223014639,0.756239531113312,-39.9150225550166,-111.346485882537,22.8570118918157,6.17412720499732,-68.1744748177474,-46.0152133287768,-83.3064323910927,-57.1385790170337,-77.0618206987588,-43.942655303061,-3.91097132927293,-9.34424557262331,-63.0884935261491,-23.0519234392733,-70.2674025406295,-36.55859995982,137.321500162598,16.8075428875125,77.3501972565833,-15.0654508291295,-53.1658118097786,-5.86612426991961,-41.1222471248153,84.8466755699745,-70.8041358425321,-45.5881749512784,8.88177190612546,-33.3658917614013,NA,-100.890294999362,-7.72886000510423,-20.5699879331885,-2.90244797442758,-20.5127895625202,-59.7284231633303,-59.5202098831836,37.757980533002,30.7007688923054,-25.533862588776,NA,-51.6450063602979,-24.0900276269841,43.2797205481718,-13.0792146292921,-74.2503720755378,21.976343319119,-35.9950783663103,-30.158109812107,NA,-36.8759257627938,NA,NA,NA,NA,NA,NA
"1031","was",-155.604811876784,-8.78555915337239,174.372461405507,NA,-114.340897448311,-59.5157864519863,-94.9882711575877,-81.3762106799599,590.054948620876,-64.2066698114185,-131.250830470385,-88.0019535523729,-89.2171799505047,-55.2278238748839,48.2654066706806,-48.6705396453113,731.600609224565,-116.982570696241,NA,-54.8101426217878,4.23157998453365,-50.3690145266666,2452.84439417495,-43.8978604117401,-86.6164060649034,-41.3655472910203,-21.7939559664133,-98.2691761309,-37.3499612248119,48.6584252024613,89.8582310799261,-33.7522937956325,105.064601371878,-34.3350777390148,230.646185219798,-66.6138765671273,-92.0300269341005,36.2835616770748,9.96264990052896,36.0155476657306,-72.4651365595502,-62.4766859732807,-38.788527947527,27.3369966313516,-60.234011309519,-12.2785386063323,-24.073439919947,-66.5607214167793,96.9398539071298,-43.6570375180004,-8.55784754357854,-22.8837923196755,2.34632815329159,90.2934976960004,-16.6032701954875,-26.7818675363529,-82.0364270781698,-49.7128318436085,-85.9738612133266,-26.0900521543064,-126.514014179037,-67.0869923696291,-11.7083926672018,NA,-128.95383055872,-29.6510858857069,-53.8503928645007,3.85170265509816,-73.447701650406,-19.5857492193255,3.52083113843051,-10.9746890973092,-36.6146481602912,-36.5215133191932,NA,-98.6366035945129,-29.8557813420393,-23.5202054045155,-61.4646293987452,-67.5639004331011,-34.859539287715,-20.3868851696995,-32.6695535452977,NA,-17.1711791073224,NA,NA,NA,NA,NA,NA
"1032","cozy,",-224.387772055877,-66.5507741410452,-88.5419321754843,NA,-110.452037090197,-65.6126361568421,-126.114383173425,-106.242519451282,-188.690182707456,-52.1294333226204,37.8402707100974,-81.1277981545328,-59.0005409804427,-95.9457812439351,-4.41162630708485,-60.2679504587911,23.0887165676379,-137.128601476359,NA,-36.0142717505576,-24.722910775974,-85.7604053322596,-26.1452972113098,-55.6522719302159,-88.6236899704316,-83.7945003779813,-25.7718160069726,-58.4301779335704,-52.2944419232065,-59.4872125128027,-80.5351745065418,136.931427110742,-57.1966912788884,-37.4887886141167,50.4260765971677,-18.0115845913489,-139.397109037227,36.1366612475929,17.5396952915922,857.395592632687,-69.364983021097,-100.817193137657,-55.0884258085137,-61.8653687084276,-84.8167233224349,-27.0136731604511,-9.5318286145944,-63.5051771980398,29.923408599936,-24.4363074727422,47.4436572889044,20.7056227157777,-14.5761013151502,26.1800985748346,74.3210910717964,883.986021010498,-16.3770326946701,-39.8940012811948,19.3850652200711,-48.6618847778551,-84.365692634553,-29.0245209211383,-51.3933944788028,NA,-104.080901677434,-56.4955376469123,-61.411202727125,-0.639996085850353,-99.3175258261775,-50.300401331316,1.60291318165866,-1.44002835793175,-47.2454822654844,-58.4968147800275,NA,47.3802019370571,-25.3872887721497,-29.1200573098901,-97.2354589376514,-86.1909571482277,-5.53130450138289,-77.170498776478,-28.692441011679,NA,-41.7616857963796,NA,NA,NA,NA,NA,NA
"1033","it",33.7866682127625,-33.902951659536,-19.6703418039968,NA,-80.785327627368,248.032638400442,-84.9252151496692,-9.44305629429881,-255.572485714958,-70.2452880558176,-45.7963810606256,34.5609687487071,-64.8254994355357,12.1311548096417,-3.39607684043665,-62.8718342385714,-126.643444446971,-58.9095553061816,NA,-21.7080780574029,42.7088253647875,-31.6733191238702,-22.660760131915,-26.0206546525022,-69.6127641121392,-35.1510707475398,-19.8050259461337,-49.1886752295648,-41.3777208756147,-41.7687559399068,-67.44506612684,-50.5941542488197,-23.3047523027395,-18.7582223014639,-29.2437604688867,-45.9150225550166,39.653514117463,54.8570118918157,24.1741272049973,427.825525182253,-58.0152133287768,-91.3064323910927,-56.1385790170337,-57.0618206987588,-59.942655303061,-3.91097132927293,-12.3442455726233,-72.0884935261491,-83.0519234392734,-41.2674025406295,-46.55859995982,10.3215001625979,-48.1924571124875,61.3501972565833,0.934549170870485,0.834188190221415,13.1338757300804,-41.1222471248153,29.8466755699745,-70.8041358425321,-60.5881749512785,5.88177190612546,-2.36589176140126,NA,-117.890294999362,-22.7288600051042,-40.5699879331885,3.09755202557242,-68.5127895625202,-60.7284231633303,-91.5202098831836,14.757980533002,5.70076889230542,-33.533862588776,NA,-21.6450063602979,-24.0900276269841,-52.7202794518282,150.920785370708,-106.250372075538,22.976343319119,-51.9950783663103,8.841890187893,NA,-12.8759257627938,NA,NA,NA,NA,NA,NA
"1034","was",-155.604811876784,-86.7855591533724,-45.6275385944926,NA,-98.3408974483108,-55.5157864519863,-102.988271157588,-91.3762106799599,-209.945051379124,-33.2066698114186,-61.2508304703846,-73.0019535523729,-72.2171799505047,-102.227823874884,-32.7345933293194,-72.6705396453113,40.600609224565,43.0174293037594,NA,-22.8101426217878,-68.7684200154663,-33.3690145266666,-107.155605825047,-51.8978604117401,-87.6164060649034,-51.3655472910203,-37.7939559664133,-67.2691761309,-51.3499612248119,-31.3415747975388,-13.1417689200739,-2.7522937956325,63.0646013718775,-11.3350777390148,20.6461852197981,-37.6138765671273,-120.0300269341,52.2835616770748,29.962649900529,385.015547665731,-68.4651365595502,-78.4766859732807,-39.788527947527,-42.6630033686484,-52.234011309519,-42.2785386063323,-19.073439919947,-82.5607214167793,-56.0601460928702,-93.6570375180004,-28.5578475435785,-20.8837923196755,-36.6536718467084,53.2934976960004,-31.6032701954875,-25.7818675363529,-9.03642707816979,-19.7128318436085,-13.9738612133266,-89.0900521543064,-53.5140141790366,31.9130076303709,-32.7083926672018,NA,-105.95383055872,-44.6510858857069,-44.8503928645007,-13.1482973449018,-73.447701650406,-107.585749219326,-77.4791688615695,-10.9746890973092,-37.6146481602912,-37.5215133191932,NA,-118.636603594513,-5.85578134203933,-39.5202054045155,-34.4646293987452,-59.5639004331011,-49.859539287715,-84.3868851696995,-109.669553545298,NA,-20.1711791073224,NA,NA,NA,NA,NA,NA
"1035","a",-46.8218516976909,-121.0203441657,-30.7131450135009,NA,-93.2297578064251,-14.4189367471305,-85.8621591417507,-83.5099019086377,-11.1999200507912,-44.2839063002167,-80.3419316508666,-62.876108950213,-45.4338189205667,-102.509866505833,30.9424396484461,-53.0731288318314,-87.8874981185079,-80.8365399161226,NA,-32.606013493018,160.186070745041,-42.9776237210737,-18.1659144387834,-16.1434488932643,-52.6091221593751,-48.9365942040593,-65.816095925854,-76.1081743282296,-84.4054805264174,2.80406291772518,-58.748363333606,27.5639852979931,-44.6741059773565,-17.181366863913,30.8662938424285,-48.2161685429058,-120.662944830974,38.4304621065566,23.3856045094657,21.6355026987746,-62.5652900980034,-96.1361788089046,-24.4886300865404,-68.4606380288692,-115.651299296603,3.45659594778644,-11.6150512252996,-69.6162656355189,40.9562992143235,-81.8777675632585,-24.5593523760615,11.5267926448713,-75.7312423782666,-19.5931031828338,-12.5276314627715,-15.5497560832043,-93.6958214616694,-31.5316624060222,183.667212353276,-113.518219530758,-54.6623357235203,-78.1494638181199,-28.0233908556008,NA,-27.8267594400053,-1.80663412450155,2.71041699812367,-10.6565986039533,-63.5778774746345,-35.871097107335,152.438749095202,3.49065016331326,-58.983814055098,-54.5462118583588,NA,75.3465908739171,205.675726088071,-9.92035349914087,-8.693799859839,-63.9368437179745,-1.1877740740471,-35.6032715629211,23.3533339210837,NA,-37.5806724182652,NA,NA,NA,NA,NA,NA
"1036","bit",-115.604811876784,-86.7855591533724,-63.6275385944926,NA,-129.340897448311,37.4842135480137,-114.988271157588,-93.3762106799599,-159.945051379124,-48.2066698114186,-111.250830470385,-72.0019535523729,-65.2171799505047,-127.227823874884,6.26540667068062,-24.6705396453113,21.600609224565,-132.982570696241,NA,-65.8101426217878,-63.7684200154663,-34.3690145266666,192.844394174953,-43.8978604117401,-71.6164060649034,-51.3655472910203,-37.7939559664133,-36.2691761309,-25.3499612248119,-47.3415747975387,-38.1417689200739,62.2477062043675,-8.93539862812247,-27.3350777390148,-59.3538147802019,-81.6138765671273,-125.0300269341,21.2835616770748,-19.037350099471,-31.9844523342693,-63.4651365595502,-110.476685973281,-47.788527947527,-84.6630033686484,-52.234011309519,-43.2785386063323,-13.073439919947,-178.560721416779,-116.06014609287,-100.657037518,-28.5578475435785,-6.88379231967548,-73.6536718467084,-17.7065023039996,-32.6032701954875,-82.7818675363529,10.9635729218302,-59.7128318436085,90.0261387866734,-120.090052154306,-53.5140141790366,-99.0869923696292,-50.7083926672018,NA,-16.9538305587196,-59.6510858857069,-36.8503928645007,-8.14829734490184,-41.447701650406,-35.5857492193255,-134.479168861569,-10.9746890973092,-26.6146481602912,-60.5215133191931,NA,-28.6366035945129,10.1442186579607,-63.5202054045155,-16.4646293987452,-20.5639004331011,-112.859539287715,-52.3868851696995,34.3304464547023,NA,-61.1711791073224,NA,NA,NA,NA,NA,NA
"1037","of",-56.2133317872375,-126.902951659536,23.3296581960032,NA,-126.785327627368,-70.9673615995584,-119.925215149669,-92.4430562942988,-195.572485714958,-23.2452880558176,-115.796381060626,-153.439031251293,-60.8254994355357,-98.8688451903583,-18.3960768404366,-46.8718342385714,-28.6434444469715,-122.909555306182,NA,-47.7080780574029,-37.2911746352125,97.3266808761298,-92.660760131915,-26.0206546525022,-85.6127641121392,-55.1510707475398,-20.8050259461337,5.81132477043521,-64.3777208756147,-65.7687559399068,-24.44506612684,20.4058457511803,-32.3047523027395,-35.7582223014639,-79.2437604688867,-52.9150225550166,-128.346485882537,-10.1429881081843,-42.8258727950027,NA,-58.0152133287768,-99.3064323910927,-56.1385790170337,-77.0618206987588,-51.942655303061,59.0890286707271,-15.3442455726233,-176.088493526149,-48.0519234392733,-62.2674025406295,-16.55859995982,-13.6784998374021,-89.1924571124875,12.3501972565833,47.9345491708705,-45.1658118097786,-81.8661242699196,-51.1222471248153,-107.153324430026,-101.804135842532,-85.5881749512785,-84.1182280938745,-17.3658917614013,NA,-131.890294999362,-38.7288600051042,-29.5699879331885,-21.9024479744276,-52.5127895625202,-51.7284231633303,-13.5202098831836,-1.242019466998,-1.29923110769458,-17.533862588776,NA,68.3549936397021,15.9099723730159,43.2797205481718,-48.0792146292921,-58.2503720755378,-41.023656680881,-19.9950783663103,-44.158109812107,NA,-11.8759257627938,NA,NA,NA,NA,NA,NA
"1038","a",-86.8218516976909,-75.0203441656996,-65.7131450135009,NA,-116.229757806425,-36.4189367471305,-104.862159141751,-129.509901908638,-141.199920050791,-60.2839063002167,-130.341931650867,-78.876108950213,-50.4338189205667,-110.509866505833,-79.0575603515539,-61.0731288318314,6.11250188149206,-104.836539916123,NA,-32.606013493018,-75.8139292549587,68.0223762789263,-68.1659144387834,-0.143448893264268,-84.6091221593751,-38.9365942040593,-32.816095925854,-69.1081743282296,-10.4054805264174,-68.1959370822748,-49.748363333606,-21.4360147020069,26.3258940226435,-51.1813668639129,-89.1337061575715,-65.2161685429058,-52.6629448309735,282.430462106557,-67.6143954905343,148.635502698775,-49.5652900980034,-104.136178808905,-40.4886300865404,-95.4606380288692,-51.6512992966031,-75.5434040522136,8.38494877470039,-141.616265635519,66.9562992143235,-62.8777675632585,-14.5593523760614,-20.4732073551287,129.268757621733,31.4068968171662,80.4723685372285,-86.5497560832043,-19.6958214616694,-81.5316624060222,63.6672123532756,-35.5182195307577,-60.6623357235203,-50.14946381812,-26.0233908556008,NA,-36.8267594400053,-32.8066341245015,-20.2895830018763,0.343401396046683,-63.5778774746345,-43.871097107335,-33.5612509047976,17.4906501633133,-10.983814055098,-31.5462118583588,NA,215.346590873917,-33.324273911929,6.07964650085913,-62.693799859839,-16.9368437179745,-0.187774074047095,-11.6032715629211,235.353333921084,NA,-53.5806724182652,NA,NA,NA,NA,NA,NA
"1039","squeeze.",217.437787675483,-162.198596622554,-104.413522546972,NA,-143.118746553025,317.742089285874,-175.30355119718,-6.04198260826535,-111.807879699955,-67.0135785894233,201.47692248082,52.1834349422273,-83.1755825253497,-77.0227172975119,-30.4271757737331,-97.6640666790109,-98.1791224177527,-183.347647646535,NA,-55.3204654437123,-40.1546469167356,177.152508459351,-89.6298342907046,-93.2838892079296,-76.6346158287241,-72.4379300084227,-63.7386060678116,158.328319362424,-85.2111629707983,-139.205669085699,-44.6252828862437,63.4570084703034,99.9113697449627,-44.2193549267695,280.095913663222,-82.1081466276813,-182.447732191918,NA,208.905263378187,223.965660083121,285.285247286583,-54.3279538842208,-53.0382725999936,-64.6689167180964,-77.6907913418087,76.8836250083708,-35.7194116565655,-127.92186086993,20.8987406391454,-95.605212404855,21.4459145376287,-30.9102547310424,84.040254482187,-21.9900001069142,38.7076329727224,-120.862146169225,-66.8879411194207,-117.665755437574,-44.0765451298323,-89.519633713178,-64.1432103178276,-64.9308137484021,-19.4208971962043,NA,86.7284916444946,-27.2622152887203,-37.2524175210615,-8.37754419727313,77.8777379101653,-74.8723794993018,-20.2739637534991,-4.6380372488655,-88.1917334232743,-51.4597669712789,NA,36.4054102344121,-43.6845499173153,-61.5198351679521,-83.3917032460107,-59.1315422209176,1755.96104767812,-15.3459191866457,88.7732277887489,NA,107.352554170035,NA,NA,NA,NA,NA,NA
"1040","'Budge",-243.779252145424,-26.4333816348816,29.5008710340198,NA,-121.007606911139,-24.16106100927,-146.177439181343,-102.175673836943,146.937251628377,-47.0908150782214,22.3858213003384,-94.6907204556128,-40.3922214954117,43.6952400715393,-40.7501427959676,-78.066655865531,25.3327702391744,84.7983831335825,NA,-56.1163363149425,-38.2001561562279,6.54389926494398,-70.6401429044414,-65.5294776894538,-73.6273319231958,-30.0089769214618,-43.7607460272523,55.4893211650944,-67.2666822724037,15.9399686295654,-16.2318772997758,-20.2267124360709,33.1726623957286,-22.0656440516676,-149.683977714148,470.28956139654,72.9193499112091,NA,223.328217987124,-60.4143848838353,-104.81490625187,-95.9874467198448,225.261625260993,-98.4665513783172,-77.1080793288928,-65.3812404375104,-12.2610229619181,543.02259491133,-3.08481405366087,-99.8259424501131,485.444409705146,-18.4996697664957,61.9626839506288,151.123399014252,41.7832717054384,100.369965283924,-66.5473355029203,-49.4845859999879,241.56452843677,-83.9478010896294,-60.2915318623112,-15.9932851968929,-82.7358953846033,NA,-123.144437236791,-31.4177635275149,-22.6916076584372,20.1141545436754,-72.2524379140632,-99.1577273873113,147.643954203273,-35.172697988243,145.439100681919,-29.4844655104446,NA,60.3886047028421,168.846957512795,121.080016737423,158.379126292895,-22.504485505791,-107.367187108217,10.4376944201328,-40.2038847448697,NA,-63.0569391409082,NA,NA,NA,NA,NA,NA
"1041","up,'",135.003708033669,-29.6681666472088,33.4152646150115,NA,-69.8964672692537,6.93578869558577,-139.051327165506,-61.309365065621,-44.3176170432901,-58.1680515670195,693.294720119856,165.435124146547,-76.6088604654737,-83.5868025594095,-8.07310981820211,-18.4692450520512,117.844662896101,-31.0555860862995,NA,-40.9122071861727,0.754334604279807,59.9352900705369,458.349548481822,610.224933829022,-72.6200480176675,562.419976165499,24.217114013307,46.6503229677648,109.677798425991,467.085606344829,-68.8384717133079,207.089566657555,252.433955046495,109.088066823434,-139.463869091517,-25.3127305792381,-95.7135679856639,NA,8.7511725960606,696.205570149209,-75.9150597903236,-113.646939555469,-15.4384768780203,-92.264186038538,179.474632684023,12.3538941166083,-3.8026342672707,-69.0329493074096,-29.0683687464671,-69.0466724953713,-0.557095127337082,161.910915198051,391.885113419071,232.236798135418,-18.1410895618456,-73.3979232629273,-23.20672988642,-49.3034165624016,15.2056020033722,-45.3759684660807,-48.4398534067948,-23.0557566453837,-15.0508935730023,NA,-61.0173661180767,-3.57331176630958,79.8692022041872,-2.39414671537609,-94.3826137382917,-83.4430752753208,-11.4381278399554,-1.7073587276205,25.0699347871122,-39.5091640496103,NA,124.371799171272,-19.6215350570945,12.6798686427972,344.149955831802,-45.8774287906644,285.304578105451,59.2213080269112,581.819002721512,NA,-21.466432451851,NA,NA,NA,NA,NA,NA
"1042","Mom",574.395188123216,132.214440846628,-1.62753859449263,NA,-20.3408974483108,19.4842135480137,-83.9882711575877,-15.3762106799599,-239.945051379124,-17.2066698114186,18.7491695296154,-135.001953552373,-80.2171799505047,-88.2278238748839,-5.73459332931938,-48.6705396453113,1097.60060922457,-44.9825706962406,NA,-47.8101426217878,161.231579984534,62.6309854733334,-47.1556058250466,84.1021395882599,-86.6164060649034,-11.3655472910203,-21.7939559664133,41.7308238691,-34.3499612248119,-40.3415747975387,19.8582310799261,-56.7522937956325,-31.9353986281225,-28.3350777390148,170.646185219798,289.386123432873,315.9699730659,NA,76.962649900529,545.015547665731,-56.4651365595502,-70.4766859732807,-71.788527947527,-68.6630033686484,-28.234011309519,-27.2785386063323,-1.07343991994701,212.439278583221,-25.0601460928702,-62.6570375180004,31.4421524564215,16.1162076803245,139.346328153292,149.293497696,31.3967298045125,-98.7818675363529,-43.0364270781698,-60.7128318436085,-21.9738612133266,-73.0900521543064,-70.5140141790367,33.9130076303709,-21.7083926672018,NA,112.04616944128,17.3489141142931,36.1496071354993,-6.14829734490184,-57.447701650406,-43.5857492193255,-37.4791688615695,-1.97468909730925,70.3853518397088,-28.5215133191932,NA,21.3633964054871,58.1442186579607,-15.5202054045155,38.5353706012548,-11.5639004331011,-17.859539287715,107.6131148303,217.330446454702,NA,-29.1711791073224,NA,NA,NA,NA,NA,NA
"1043","said,",25.6122279441225,-4.55077414104517,16.4580678245157,NA,-56.4520370901965,-71.6126361568421,-153.114383173425,-78.2425194512821,-258.690182707456,-69.1294333226204,57.8402707100974,-66.1277981545328,-57.0005409804427,-55.9457812439351,-25.4116263070849,-36.2679504587911,-72.9112834323621,-33.1286014763585,NA,-45.0142717505576,-98.722910775974,74.2395946677404,-36.1452972113098,152.347728069784,-57.6236899704316,-53.7945003779813,-26.7718160069726,-89.4301779335704,54.7055580767935,-26.4872125128027,125.464825493458,-102.068572889258,54.8033087211116,-20.4887886141167,60.4260765971677,38.9884154086511,-91.3971090372274,NA,35.5396952915922,494.395592632687,-44.364983021097,-76.8171931376567,-55.0884258085137,71.1346312915724,-76.8167233224349,-58.0136731604511,-7.5318286145944,232.49482280196,59.923408599936,-67.4363074727422,197.443657288904,-2.29437728422226,119.42389868485,97.1800985748346,11.3210910717964,65.9860210104984,-138.37703269467,-39.8940012811948,-43.6149347799289,-361.661884777855,-7.36569263455304,-13.0245209211383,617.606605521197,NA,-108.080901677434,-9.49553764691226,18.588797272875,12.3600039141496,-67.3175258261775,92.699598668684,-41.3970868183413,-33.4400283579317,-6.24548226548442,-34.4968147800275,NA,67.3802019370571,-33.3872887721497,114.87994269011,-36.2354589376514,-37.1909571482277,-67.5313045013829,-29.170498776478,97.307558988321,NA,-53.7616857963796,NA,NA,NA,NA,NA,NA
"1044","giving",-213.779252145424,-72.4333816348816,42.5008710340198,NA,-43.0076069111394,46.83893899073,-132.177439181343,-71.1756738369432,-223.062748371623,-62.0908150782214,-17.6141786996616,-203.690720455613,-67.3922214954117,-99.3047599284607,-24.7501427959676,-30.0666558655311,-219.667229760826,-75.2016168664175,NA,-40.1163363149425,92.7998438437721,86.543899264944,-0.640142904441426,-57.5294776894538,-58.6273319231958,-70.0089769214618,-26.7607460272523,-100.510678834906,-51.2666822724037,83.9399686295654,41.7681227002242,-84.2267124360709,183.172662395729,-13.0656440516676,-169.683977714148,-18.7104386034597,-55.0806500887909,NA,28.3282179871239,-110.414384883835,-62.8149062518704,-103.987446719845,9.26162526099305,-54.4665513783172,-69.1080793288928,-65.3812404375104,-12.2610229619181,94.02259491133,72.9151859463391,112.174057549887,-14.5555902948542,185.500330233504,-2.03731604937115,-20.8766009857483,10.7832717054384,-42.6300347160759,-37.5473355029203,71.5154140000121,73.5645284367699,-51.9478010896294,39.7084681376888,134.006714803107,NA,NA,-36.1444372367911,-46.4177635275149,-38.6916076584372,8.11415454367539,-88.2524379140632,92.8422726126887,-19.3560457967273,-50.172697988243,-11.560899318081,-45.4844655104446,NA,-89.6113952971579,-23.1530424872049,0.0800167374225596,-14.6208737071045,-32.504485505791,-107.367187108217,-53.5623055798672,6.79611525513029,NA,-38.0569391409082,NA,NA,NA,NA,NA,NA
