"","word","A23PSX2ZO4F65Q","A3OQ1JKWS02NMF","ANL7UI5ES4L18","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A2GNS1SQLQNMR2","A3M0KT6KUJEZD1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A1H314LD953G5Q","AOZ06WXWI630","A8L4UTQ8RXDFS","A2L6GS9A2MMQK4","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","AK9FN3FCOY9Q2","A127R5QI5OGBIK","AEUGCBFJPU0MX","A2AB80GWC0LU0P","A2RPQGUWVZPX7U","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","AEX85SLEN727","A3T8CCUYDNT61C","A1U1QL617G5DU3","A14WWG6NKBDWGP","ACTW5YEWV9OR0","A3WJJI7FNF5T5","A38UOBWJF4WFGG","A3S3YW6II31OZV","ALE5RDP8XZL3","A2OIFE4TAQ7AEI","A2VCTDV17CKH2X","A25OW5OQG4B8FR","ARGHS9P7FVR3W","A37I1ETWW49IZO","A3QJPB0NZU5PY1","A1WXZPUAXDE0DQ","A5E076UK5CA9J","A911XMMVXT7IU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A21L2ZM379FG7","A2LFX0LP92GLCQ","A2BJ35SLVKCUL7","A2TJHKHM8T2SV3","A2U750ON775R3L","A1W079WCHEQKX6","A1RE0RBV10VAVC","AJDL05304W8E","AM7UBKT777C3R","A3EQVDHHKZRC0K","A2MVFSJBKHUPH9","A15QI1G4FCMV5E","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","A2JRWVPVWD1KAS","A117RW2F1MNBQ8","A26LA7PUZG0N8S","ARNTOT4L28BBP","AOVB3KCIIJLRJ","A1RCM1Y87J0FGW","A1GAARR4GOOZCO","A3UDP95JGEX3H1","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A2DGJ8T7C3HMCQ","A1IWL4WQTKN1PR","A3NOO9K3CY1YU5","ANDPWG91K8OEX","A2PE5UDQ5WG2R0","A21TTUZSQ5ZE6C","A35QV79054LGTU","AWZ83IBW10B96","AK7YVYGMIF6T0","A2TG01V56PAL65","A1SYR0UUMZM2VH","A7LIT8S8LGRAH","A3NMC1E54BML7K","A14N0AMVXOBZYH","AY1ZVSTHEQDH8","AER86HM7LU5G","A1VXGA62J77RO","A2NJGU26SOMOKV","A2MSCP411YP41Q","A1RWNYJA5X25YH","A36TOO4WWGEEPW","AZTDJC8RWO5C5","A2I2OHYPL49ZAI","AOTSROWZG1XS1","A2EAIMII6MSIO5","ANC446SIU64J6"
"1024","punish",-83.4104021720686,-6.84922679850544,-12.3333273952302,NA,-36.6808055730815,-86.2231041767993,-62.137086371527,-38.7837276072668,-236.397239814316,-95.1750247317556,-148.367515374397,-125.629431757143,-183.768132737286,-84.6005698269436,-97.5898191817714,-96.1790862643816,-94.7341474058168,-178.228611902533,-89.0983336633453,-35.7606843304538,-93.3584637521795,-10.3186719865893,19.9318600766436,-114.312031722893,-132.664092745815,-69.4354856848455,-5.39605436932772,27.5684866065166,NA,-117.859616961652,-45.4328380589138,-109.880210906546,-76.8806517211467,-21.4606580719646,-13.5118724442089,-107.782867030006,NA,-74.8386347933145,-88.1567195700976,126.279636175199,NA,-30.330064611877,94.8045720490937,-102.002016598005,-138.62787743098,-135.207519534789,-10.4464235113144,-40.2417221439378,-57.0011721647177,-123.905519950482,NA,-382.534975696615,-25.2025060153272,56.0725510550918,-46.4374707035207,-52.2799018243222,-35.5813837681119,-162.415662092301,-23.9047191084677,-51.9786761593226,-10.2613615919525,-65.2267716976997,-71.1004513685683,-121.604947475861,45.2783941463965,-120.976790424236,-3.68617486538393,-51.5383922581091,-86.2776274750036,-93.7381265571586,-80.8966671051563,-62.806230211291,-172.028960893692,56.7646546669103,-51.4177222246786,-43.4722636072306,-53.2792190440672,-12.0871111704919,-101.477168131215,-48.220886207354,-36.8631380687182,-17.4210415914073,80.0198097798556,-130.521119971241,-55.561020137653,-43.3855740897895,-23.4670226631781,-46.7945057609724,-64.1952375414037,-109.778775258517,-42.5952280161632,-92.2111723623052,NA
"1025","him",-53.1540502599386,26.9743239845781,13.2905345352054,NA,-44.7477261913709,-48.4411562853841,-43.559746281597,-128.046570399063,58.9407624113741,-85.6879993912183,-97.801185111778,-83.4796710641998,-197.986197825375,-45.9200027335409,-95.0435381038278,-84.6978009024376,-100.223791434937,-190.57735893178,-52.9007027334611,-31.3703929402819,-5.3881530634411,-3.9072992100857,-61.0223661196815,-83.0897706703223,51.4034923994613,79.1946576973872,-35.9245614043519,603.149240778093,NA,-30.0614766461867,-32.5036064231242,43.657445312515,-95.9142961335933,-0.127294593034455,NA,-73.234737404391,NA,-147.248182118901,-79.8128935491188,-84.9492393246348,NA,-8.90360507744389,66.1400119368745,-63.4932081594362,-15.7711472465941,-1.91201481904499,-16.1881755252398,-44.510124561933,-63.3603862045602,-63.1911441958571,-72.7271125574676,-176.366347830378,-43.8631776800872,51.669389895406,18.5511263350995,3.88805834286169,-47.1806511971637,-23.4115176498415,-31.3135151475537,-75.7243313450068,5.77711235656244,-42.8421708435826,-74.3173302659106,59.3335774655569,-139.669990853142,-83.4341726499925,-26.2716817927537,-2.3089705930412,-69.6414486524927,-2.95675583258148,-78.9952230279858,15.2636190052347,-19.2380354864081,24.4113533526288,-23.606946978275,-5.68278615410346,1.47948606548084,-25.8516313009076,-35.877778829758,20.3412926316316,12.4641008548914,-2.97007923319622,-46.1347370449901,-55.2802746821791,-22.1031631283744,-51.3715605521033,-1.72772538702724,-97.7816393936313,-16.0711160783801,-110.428402989712,-15.9307292668848,-40.0804036317222,NA
"1026","for",-73.1540502599386,131.974323984578,15.2905345352054,NA,-49.7477261913709,-29.4411562853841,-67.559746281597,-183.046570399063,-102.059237588626,-0.687999391218339,-88.801185111778,-128.4796710642,-234.986197825375,-61.9200027335409,-121.043538103828,-110.697800902438,-110.223791434937,-170.57735893178,-85.9007027334611,-78.370392940282,-62.3881530634411,12.0927007899143,-154.022366119681,-107.089770670322,-29.5965076005387,7.19465769738724,-47.9245614043519,134.149240778093,NA,-63.0614766461867,7.49639357687583,679.657445312515,-72.9142961335933,0.872705406965545,39.4290087947223,6.76526259560899,NA,-108.248182118901,-99.8128935491188,-195.949239324635,NA,6.09639492255611,35.1400119368745,-53.4932081594362,-55.7711472465941,-31.912014819045,-2.18817552523979,-43.510124561933,-79.3603862045602,-93.1911441958571,-73.7271125574676,-178.366347830378,-54.8631776800872,4.66938989540596,-42.4488736649005,-73.1119416571383,-60.1806511971637,-58.4115176498415,-42.3135151475537,184.275668654993,21.7771123565624,-32.8421708435826,-117.317330265911,27.3335774655569,-35.6699908531417,-121.434172649992,-26.2716817927537,-35.3089705930412,-85.6414486524927,-27.9567558325815,-68.9952230279858,-63.7363809947653,-115.238035486408,-36.5886466473712,-18.606946978275,-15.6827861541035,-45.5205139345192,-50.8516313009076,-61.877778829758,-58.6587073683684,-22.5358991451086,-18.9700792331962,78.8652629550099,-77.2802746821792,-110.103163128374,-97.3715605521033,-49.7277253870272,-96.7816393936313,-48.0711160783801,-119.428402989712,-16.9307292668848,387.919596368278,NA
"1027","his",-63.1540502599386,50.9743239845781,-8.70946546479459,NA,-33.7477261913709,-76.4411562853841,-43.559746281597,86.9534296009368,-119.059237588626,-107.687999391218,-94.801185111778,-67.4796710641998,-212.986197825375,-46.9200027335409,-108.043538103828,-76.6978009024376,-70.2237914349373,-160.57735893178,-59.9007027334611,-63.370392940282,-70.3881530634411,4.0927007899143,32.9776338803185,-99.0897706703223,-71.5965076005387,-44.8053423026128,-7.92456140435192,-126.850759221907,NA,-24.0614766461867,27.4963935768758,30.657445312515,-45.9142961335933,0.872705406965545,24.4290087947223,-63.234737404391,NA,-120.248182118901,-112.812893549119,97.0507606753652,NA,-8.90360507744389,2.14001193687453,-53.4932081594362,-75.7711472465941,-31.912014819045,14.8118244747602,-61.510124561933,-31.3603862045602,-103.191144195857,40.2728874425324,114.633652169622,-93.8631776800872,-10.330610104594,-7.44887366490052,-74.1119416571383,-30.1806511971637,-117.411517649841,-42.3135151475537,-55.7243313450068,5.77711235656244,-53.8421708435826,-92.3173302659106,66.3335774655569,40.3300091468583,-132.434172649992,-10.2716817927537,-3.3089705930412,-77.6414486524927,-25.9567558325815,-68.9952230279858,-47.7363809947653,156.761964513592,-38.5886466473712,-31.606946978275,24.3172138458965,-29.5205139345192,9.14836869909241,-36.877778829758,-14.6587073683684,-30.5358991451086,-34.9700792331962,47.8652629550099,-54.2802746821791,-110.103163128374,396.628439447897,14.2722746129728,-74.7816393936313,108.92888392162,-93.4284029897123,-15.9307292668848,-45.0804036317222,NA
"1028","cunning.",103.085363219845,-2.06492732056112,-19.4159020155206,NA,-51.6361918275552,77.9222638955905,-122.521979764814,459.391500920597,52.7107587018911,59.166958374553,-136.078402216143,9.60406111422885,-22.2894226785605,-67.7209478892121,-26.9540065670672,-132.499943172344,-144.40771805307,-113.329447216369,-117.563420949935,-69.687545257235,-76.0053375446718,-11.9262538375918,615.901344207527,-122.793539091273,-176.709149509332,56.4777520603327,-27.0437163459783,-219.152016174534,NA,-74.0583771719615,75.947674183893,-105.905315052587,-53.858222112849,-27.349567057918,136.860873396504,-44.1482867804168,NA,-130.565603242924,30.9473964159165,-72.5677801582453,NA,-2.28103763483241,74.5809454572398,-84.3412222237174,-150.53236422057,29.2621439880488,14.3814111646359,-88.7294538652744,-32.4283628048228,-4.38177045356508,-72.4148415657981,464.352605725894,88.9046084278462,104.341325161549,-34.0965353959342,66.6081247308885,-103.848538815411,74.5815749460586,-38.965521749077,439.851760631133,-10.9536775576291,460.850161066222,-62.2891987703402,1197.10270256319,-139.422682520578,-117.671868940399,-57.9625035804707,194.641993298512,-100.035080023344,-36.9257070402099,-72.1642964899366,6.81387031102517,31.7770888347852,138.000188876431,-73.2915723889477,-18.665248575982,-58.4516891170993,3.7559022497852,-79.2100943321871,-81.5956721000111,-39.0812973511246,-85.721683163548,23.1228409964194,-80.0150168306153,60.800408522828,-40.7282497815803,-27.2932208472787,-74.4697500058665,-44.6113185167527,71.9876432289471,-60.3715605156821,-85.9650181826939,NA
"1029","The",-73.1540502599386,-1.02567601542193,31.2905345352054,NA,-22.7477261913709,32.5588437146159,-43.559746281597,570.953429600937,-21.0592375886259,38.3120006087817,696.198814888222,-5.47967106419976,628.013802174625,-29.9200027335409,176.956461896172,-85.6978009024376,-70.2237914349373,-170.57735893178,-77.9007027334611,-49.3703929402819,-48.3881530634411,-3.9072992100857,202.977633880319,-107.089770670322,301.403492399461,-9.80534230261276,-3.92456140435192,203.149240778093,NA,-91.0614766461867,37.4963935768758,53.657445312515,-45.9142961335933,17.8727054069655,NA,146.765262595609,NA,-86.2481821189006,-16.8128935491188,205.050760675365,NA,4.09639492255611,-29.8599880631255,-23.4932081594362,174.228852753406,8.08798518095501,45.8118244747602,-44.510124561933,-47.3603862045602,56.8088558041429,-71.7271125574676,-313.366347830378,675.136822319913,98.669389895406,-37.4488736649005,-73.1119416571383,-10.1806511971637,-36.4115176498415,2.68648485244625,221.275668654993,-56.2228876434375,60.1578291564174,-78.3173302659106,-100.666422534443,-25.6699908531417,-92.4341726499925,-42.2716817927537,-66.3089705930412,-76.6414486524927,-58.9567558325815,-68.9952230279858,-47.7363809947653,-107.238035486408,90.4113533526288,-48.606946978275,14.3172138458965,-14.5205139345192,16.1483686990924,-24.877778829758,-3.6587073683684,-8.53589914510857,-18.9700792331962,-45.1347370449901,17.7197253178208,-70.1031631283744,215.628439447897,-17.7277253870272,-69.7816393936313,107.92888392162,-38.4284029897123,33.0692707331152,-12.0804036317222,NA
"1030","rejection",-133.666754084199,44.327222418411,-0.957189325665823,NA,-42.6138849547921,-99.0050520682146,-80.7144264614569,-103.52088481547,-163.735242040005,-21.6620500722928,-116.933845637016,-92.7791924500854,611.449932350802,-58.2811369203463,-16.1361002597151,-130.660371626325,-119.244503376696,-175.879864873287,160.70403540677,-44.1509757206257,-102.328774440918,-16.730044763093,-150.113913727031,-112.534292775464,-118.731677891091,-2.06562906707826,-26.8675473343035,-104.012267565059,NA,8.3422427228835,-78.3620696947035,-1.41786712560752,-113.8470073087,-14.7940215508947,25.5472463168599,-122.330996655622,NA,-152.429087467728,-54.5005455910764,-81.4914883249674,NA,-15.7565241463101,-67.5308678386872,-10.5108250365737,-151.484607615365,31.4969757494676,27.295328502611,136.026680274057,-82.6419581248753,-104.619895705107,-71.1523873674642,-358.703603562852,64.4581656494329,12.4757122147776,-8.42606774214095,-14.4478619915061,102.01788366094,-146.419806534761,-62.4959230693817,-63.2330209736384,19.7001644595326,-61.6113725518168,-50.8835724712261,-160.543472417279,-15.7732208540653,722.48059180152,19.8993320619859,-132.767813923177,-95.9138062975145,-56.5194972817356,-62.7981111823267,-138.876079427817,-242.819886300976,111.117955981192,-57.2284974710822,-11.2617410603577,-61.0379241536153,140.677408959924,124.923442567327,-103.78306504634,-39.1903769923277,-95.8720039496183,18.1743566047013,-62.7619652603025,-177.018877146932,-63.3995876274757,-13.206319939329,-56.8073721283136,-50.3193590044272,-133.129147527321,-38.2597267654416,-136.341941092888,NA
"1031","by",-56.4019329558953,22.5821742456059,13.8318218453506,NA,-33.770033064134,6.48615967842094,-61.3672995849537,-149.134184662995,-110.613236846729,-68.8589909443726,-95.945741690905,34.9035825001145,9.27444714526181,-39.3598137024067,8.1385555888201,-32.5373724484563,-95.3870061113107,-148.026941274862,-43.1681590901663,47.0930375231087,-106.064716167195,16.8964917154155,78.9928918148768,-93.3490169861321,-85.57397921878,57.7380388247982,-6.10073041602666,-127.990507831382,NA,-42.4620965410317,161.806137455472,-79.8300026144646,-83.9255109377422,19.3171598999423,9.74263587436603,-25.0520275291859,NA,-17.384697894096,-122.364951542126,601.974468842087,NA,-7.42811856596619,32.2518252328015,-17.32360534658,-84.8189038517989,-54.1468465804637,-14.1020928632149,34.7337412987353,-29.1467908845076,-62.9530189443155,NA,-225.310138541632,114.583265098326,19.5350028421774,-1.11934131869378,-55.0559549347437,-35.0470736735142,-30.4101361690215,-51.7831138272491,-54.6395497402348,-24.8767296605992,192.619362774456,2.27704343497534,231.97975244603,23.6805474803456,10.4133666080888,-40.1335174352104,-93.8991633713519,-90.7627223783224,-72.3629655910558,-58.3614083355957,-74.0464312559234,25.3589396493532,31.2935862478683,19.3299781038596,6.91370633027225,-10.9342788980031,29.2268619889538,-5.01131572927214,4.52868557796014,13.5731804960946,-8.81975844712588,36.813747346728,-47.5333262524919,-136.283877458615,-44.7002227062079,0.185373705023047,-66.4440172711842,-41.3630755907056,54.6883877665558,24.9574369828747,-70.7034807215278,NA
"1032","the",-143.154050259939,-14.0256760154219,19.2905345352054,NA,-24.7477261913709,-12.4411562853841,-19.559746281597,-170.046570399063,-166.059237588626,-67.6879993912183,-86.801185111778,-36.4796710641998,-116.986197825375,-44.9200027335409,-60.0435381038278,114.302199097562,-90.2237914349373,79.4226410682198,-11.9007027334611,69.629607059718,1347.61184693656,12.0927007899143,-29.0223661196815,-99.0897706703223,-91.5965076005387,-38.8053423026128,-33.9245614043519,-130.850759221907,NA,-98.0614766461867,-52.5036064231242,-72.342554687485,-117.914296133593,0.872705406965545,55.4290087947223,-83.234737404391,NA,-165.248182118901,-202.812893549119,63.0507606753652,NA,-20.9036050774439,3.14001193687453,-33.4932081594362,-55.7711472465941,58.087985180955,-1.18817552523979,35.489875438067,-78.3603862045602,-23.1911441958571,-56.7271125574676,703.633652169622,-51.8631776800872,-26.330610104594,-4.44887366490052,-74.1119416571383,-64.1806511971637,58.5884823501585,-20.3135151475537,-6.72433134500677,37.7771123565625,-72.8421708435826,-40.3173302659106,-67.6664225344431,3.33000914685832,-57.4341726499925,-26.2716817927537,28.6910294069588,-60.6414486524927,-81.9567558325815,-88.9952230279858,-63.7363809947653,-107.238035486408,-8.58864664737117,-36.606946978275,-25.6827861541035,-29.5205139345192,-25.8516313009076,-23.877778829758,-34.6587073683684,26.4641008548914,-19.9700792331962,16.8652629550099,-22.2802746821792,-62.1031631283744,-61.3715605521033,-1.72772538702724,-76.7816393936313,-48.0711160783801,-62.4284029897123,-15.9307292668848,-79.0804036317221,NA
"1033","other",-76.6582848680253,-13.2413765374776,3.207959914915,NA,-37.7031124458446,-27.2957882129943,-55.9446396748837,-179.871341871199,-196.951239072419,-70.3460162849098,-81.512071953524,-24.2461781928283,-19.5074877666494,-45.0403807958094,-166.407725489124,-1.01865781040024,510.10263791781,-125.678194245616,-73.3657900200506,-57.2972538670632,-142.035026855933,26.4851189389119,110.947118011202,-101.571278038703,-126.641564364056,-99.8921045574346,-30.5722233810025,-131.571262002958,NA,-114.260236856497,-91.1230941803173,471.632341166474,-114.891866525296,-4.01620357898788,65.8017546354348,-109.600157154801,NA,-93.9751505685099,-23.7087775631047,12.203344341921,NA,-22.8545781003993,-43.0836146549794,-55.8324137851487,-107.675634036184,-107.442351296207,7.63965915071049,-18.9978562832696,-38.7875768446652,-103.66739469894,NA,-342.478766407869,-63.7560632369139,-24.0618359981368,3.89206164268601,-33.2239151019276,-69.4478062444625,-115.414280611481,-45.3743177881631,-45.8938945545507,-10.9152036091142,-306.765238079661,-49.5060776676824,-94.9587724953884,42.6289324798838,94.870748833845,-16.5480105078405,50.8714149635802,-68.3989012008333,-91.1443363156329,-80.2628524127662,-88.1162804724491,-128.431985757931,-14.3531124378502,-55.480797142544,-30.8757711228549,-35.6929840075512,-86.0086178806305,-33.6107050307296,-53.0334932610255,-19.754058427515,-54.2707208053369,21.9682941715737,100.225828458446,-65.7417344678935,-40.7142362438941,-21.5539235711278,-61.4568836385254,-58.4871970537291,-72.6619845022486,-32.7070617664037,-104.834249452111,NA
"1034","birds",-96.6582848680253,28.7586234625224,-0.792040085084999,NA,-42.7031124458446,-55.2957882129943,-79.9446396748836,-183.871341871199,-196.951239072419,-100.34601628491,-50.512071953524,-55.2461781928283,-88.5074877666494,-45.0403807958094,-133.407725489124,-67.0186578104002,-29.8973620821903,-195.678194245616,63.6342099799494,-40.2972538670632,-32.0350268559334,-5.51488106108813,-91.0528819887981,-108.571278038703,-115.641564364056,-9.89210455743459,-26.5722233810025,-171.571262002958,NA,-82.2602368564966,-91.1230941803173,-253.367658833526,-87.8918665252956,11.9837964210121,19.8017546354348,-99.6001571548013,NA,-160.97515056851,-94.7087775631047,215.203344341921,NA,-23.8545781003993,45.9163853450206,-65.8324137851487,-127.675634036184,-57.4423512962075,70.6396591507105,-42.9978562832696,-85.7875768446652,-103.66739469894,-56.2022041607998,-354.478766407869,-87.7560632369139,6.93816400186317,-11.107938357314,-48.2239151019276,-98.4478062444625,-121.414280611481,-11.3743177881631,-58.8938945545507,131.084796390886,-148.765238079661,-77.5060776676824,-93.9587724953884,-85.3710675201162,-50.129251166155,-48.5480105078405,-14.1285850364198,-91.3989012008333,-89.1443363156329,-90.2628524127662,-57.1162804724491,-16.4319857579308,22.6468875621498,-69.480797142544,-50.8757711228549,-34.6929840075512,-42.0086178806305,-92.6107050307296,-32.0334932610255,7.24594157248504,-55.2707208053369,-9.03170582842632,-35.7741715415536,-73.7417344678935,-45.7142362438941,-37.5539235711278,-15.4568836385254,-90.4871970537292,-40.6619845022486,-33.7070617664037,-109.834249452111,NA
"1035","was",-103.154050259939,9.97432398457807,11.2905345352054,NA,-31.7477261913709,-36.4411562853841,-91.559746281597,-160.046570399063,-156.059237588626,-75.6879993912183,26.198814888222,-66.4796710641998,-199.986197825375,-29.9200027335409,-168.043538103828,-21.6978009024376,-60.2237914349373,-170.57735893178,-20.9007027334611,9.62960705971806,-28.3881530634411,12.0927007899143,-91.0223661196815,-90.0897706703223,-127.596507600539,-21.8053423026128,-28.9245614043519,-116.850759221907,NA,-31.0614766461867,-52.5036064231242,-298.342554687485,-89.9142961335933,0.872705406965545,-7.5709912052777,-63.234737404391,NA,-97.2481821189006,-116.812893549119,-52.9492393246348,NA,-11.9036050774439,10.1400119368745,-103.493208159436,-165.771147246594,-111.912014819045,14.8118244747602,51.489875438067,-62.3603862045602,-93.1911441958571,NA,-255.366347830378,-89.8631776800872,52.669389895406,-4.44887366490052,-27.1119416571383,-43.1806511971637,-23.4115176498415,-20.3135151475537,-58.7243313450068,-72.2228876434375,-230.842170843583,-53.3173302659106,59.3335774655569,-47.6699908531417,-63.4341726499925,-26.2716817927537,-67.3089705930412,-69.6414486524927,-107.956755832581,-68.9952230279858,-32.7363809947653,-131.238035486408,35.4113533526288,-57.606946978275,-45.6827861541035,-14.5205139345192,-17.8516313009076,-39.877778829758,-49.6587073683684,7.46410085489143,-50.9700792331962,32.8652629550099,-86.2802746821792,-141.103163128374,-44.3715605521033,-1.72772538702724,-49.7816393936313,-32.0711160783801,-31.4284029897123,-32.9307292668848,-72.0804036317221,NA
"1036","a",-69.649815651852,26.1900245066337,44.3731091554958,NA,176.207660063103,-11.586524357774,-55.1748528883104,18.7782010730725,NA,-56.0299824975268,-116.090298270032,-17.7131639355712,-200.464907884101,-30.7996246712725,32.320649281468,-33.376943994475,-60.5502207876842,-175.476523617945,-72.4356154468716,122.556467986499,-49.7412792709488,-2.29971735908328,0.00814974943507099,-70.6082633019419,-111.551450837021,-28.7185800477909,-9.27689942770139,-130.130256440857,NA,-69.8627164358768,-43.8841186659311,-60.3174505414442,-70.936725741891,-10.238385607081,-2.94373704599024,-66.8693176539807,NA,-121.521213669291,-31.917009535133,108.898177008809,NA,7.04736794551152,-57.6363614712716,-31.1540025337237,-103.866660457004,23.6183216581175,19.9839897988099,-30.0223928405964,-25.9331955644551,-52.7148936927739,-42.2520209541354,-144.253929252887,-84.9702921232606,2.40061578894875,3.21019102751296,-36.999968212349,-44.9134961498648,-30.4087546882015,-27.2527125069444,-28.5547681354629,-8.53057167776093,-73.9191036075046,-59.1285828641387,-75.3740725734978,NA,670.26090586617,-35.995353077667,-89.4893561496626,-71.8839961041521,-74.7691753495301,-67.7275936432055,-54.3564815170815,-14.0440852148854,63.1758191431079,-19.7330968140059,-20.489801185352,-24.3480438614871,-28.6946447211847,-44.1448526287863,12.7160785242887,40.6822601372978,1.33056233894447,41.7622317384461,-64.7863778228047,-139.464591788855,-33.0288848603125,-13.9015272029267,-43.1063951487372,-4.65503510303107,-75.1948214771761,-29.1543967673658,-64.3265578113335,NA
"1037","bitter",-83.4104021720686,15.1507732014946,-2.3333273952302,NA,61.3191944269185,-39.2231041767993,-62.137086371527,-139.783727607267,NA,-140.175024731756,57.6324846256029,-95.6294317571426,-49.7681327372864,-53.6005698269436,-104.589819181771,-56.1790862643816,-104.734147405817,-198.228611902533,-155.098333663345,-42.7606843304538,-79.3584637521795,5.68132801341066,-122.068139923356,-109.312031722893,-103.664092745815,-39.4354856848455,49.6039456306723,-202.431513393483,NA,-146.859616961652,-35.4328380589138,-81.8802109065463,-31.8806517211467,-6.46065807196459,-29.5118724442089,-77.7828670300065,NA,-113.838634793314,29.8432804299024,49.2796361751989,NA,-13.330064611877,-80.1954279509063,-72.002016598005,-138.62787743098,-175.207519534789,36.5535764886856,-36.2417221439378,-89.0011721647177,-133.905519950482,NA,186.465024303385,-83.2025060153272,-22.9274489449082,-15.4374707035207,-35.2799018243222,-57.5813837681119,-120.415662092301,-35.9047191084677,-24.9786761593226,-57.2613615919525,-67.2267716976997,-63.1004513685683,262.395052524139,-10.7216058536035,0.0232095757637559,-35.6861748653839,45.4616077418909,-126.277627475004,25.2618734428414,-80.8966671051563,-61.806230211291,-34.0289608936922,9.76465466691029,-58.4177222246786,6.5277363927694,-68.2792190440672,-85.0871111704919,-60.4771681312154,-54.220886207354,6.13686193128184,-65.4210415914073,49.0198097798556,-74.5211199712408,160.438979862347,-28.3855740897895,-23.4670226631781,-69.7945057609724,-65.1952375414037,-109.778775258517,-27.5952280161632,-110.211172362305,NA
"1038","pill",-19.9061675639819,14.3664737235502,11.7492472250602,NA,15.2745806813923,3.6315277508108,-89.7521929782403,98.0410438648689,-219.505238330522,-84.5170078380641,-53.656628532651,-75.862924628514,-122.246842796012,-37.4801917646752,-65.2256317964757,-67.8582293564189,-115.060576758564,-173.127776588698,-102.633246376756,-15.8338234036726,22.2884100403128,7.28890986441309,-45.0376240542398,-70.8305243545125,-115.619035982297,-36.3487234300237,-8.74839239267719,-123.711010612433,NA,-94.6608567513417,-36.8133503017207,-162.855106760505,-25.9030813294444,-1.57174908601117,5.11538171507857,-71.4174472795962,NA,-107.111666343705,-32.2608355561118,-12.8729474913569,NA,-12.3790915889216,60.0281986409476,-39.6628109722925,-126.723390641389,120.322816942374,10.7257418127354,-49.7539904226013,-34.5739815246127,-73.4292694473987,-41.4646583591337,-313.422557119124,-67.3096204585006,21.8037769486346,-39.7784060111073,16.8320716204671,-61.3142287208131,-5.41289913066146,-43.8439164678584,-35.8091129497787,-10.5690456262759,-41.3037044616217,-54.9117039667965,-98.3125975149158,39.979470813371,74.7182880919263,-45.4098461502971,88.2812221852695,-64.520174926663,2.44945392589283,-79.629037720376,-83.4263307336072,18.1649893778305,28.5291204573893,-39.5438720604095,21.7207213615208,-17.1067489710352,-36.930124590769,-35.7442419302438,-32.8461003146969,-17.6449787863118,-45.1204000192666,-4.08322143670822,-37.0272231118664,-91.922448798134,7.95710160200128,-35.6408244790775,-80.1192615160783,-21.7791565660546,116.45480625402,-23.8188955166443,366.542673458083,NA
"1039","to",-6.40193295589529,-22.4178257543941,27.8318218453506,NA,160.229966935866,-45.5138403215791,-37.3672995849537,-125.134184662995,289.386763153271,-63.8589909443726,-44.945741690905,-28.0964174998855,-104.725552854738,9.64018629759332,-57.8614444111799,-87.5373724484563,-65.3870061113107,-148.026941274862,-75.1681590901663,-23.9069624768913,-62.064716167195,16.8964917154155,-13.0071081851232,-111.349016986132,57.42602078122,16.7380388247981,-20.1007304160267,-90.9905078313819,NA,283.537903458968,-8.19386254452761,2.16999738553543,-38.9255109377422,-12.6828401000577,-20.257364125634,-55.0520275291859,NA,-28.384697894096,-36.3649515421259,214.974468842087,NA,-15.4281185659662,1.25182523280148,-47.32360534658,-84.8189038517989,-74.1468465804637,111.897907136785,-35.2662587012647,-60.1467908845076,-52.9530189443155,-71.9895667558015,-266.310138541632,-103.416734901674,19.5350028421774,-33.1193413186938,-71.0559549347437,-40.0470736735142,-3.41013616902147,-18.7831138272491,-2.63954974023483,7.12327033940076,-94.3806372255436,499.277043434975,-72.0202475539705,-33.3194525196544,212.413366608089,-39.1335174352104,99.1008366286481,-26.7627223783224,7.63703440894421,-48.3614083355957,-28.0464312559234,-88.6410603506468,26.2935862478683,-37.6700218961404,-23.0862936697278,-42.9342788980031,-42.7731380110462,-15.0113157292721,29.5286855779601,-30.4268195039054,-57.8197584471259,21.813747346728,-55.5333262524919,-120.283877458615,-14.7002227062079,-31.814626294977,-89.4440172711842,4.63692440929441,-65.3116122334442,-7.04256301712532,-4.70348072152782,NA
