"","word","A29Y6BVD19FBAE","A3P9YDDTO87QGZ","AP0ABE3ZSEGPC","A3RILJPBGAOWN4","A3S3YW6II31OZV","A2XJRU950S5J87","A3GLUDQZGEJL5G","A33V10XAI3IWXS","A32WFJGJ0VUKOO","A2TJHKHM8T2SV3","A3ULFB0PQ1471E","A3VKJDJVRTFA1A","AJDL05304W8E","A2U750ON775R3L","A3CWWX1NWA00S3","A2BJELRJ9N4NA5","A3GYYRNHP635XM","A289P9QG98HRAZ","A3CT5E0WZJL8PG","A2JKCS6UCAUARS","A1S8D4HVA9HI0X","AOTSROWZG1XS1","A2XYF4PPQETJYX","A2AEA24UF8Z47U","AZACM8ZW3MN8N","A1WNHQEMEHNCPT","A2MVFSJBKHUPH9","A1DQ7T6BB0VJDP","A38NIARZOSEVUG","A7MOPEHSUGVQ","A11AUVZ4MCA7VU","A3ALSJWTGWPVN8","A2MSCP411YP41Q","A1INWCFGQI236V","A29FWCDRAWIM8K","A1VXGA62J77RO","A279TEENVAAZNB","A1J8TVICSRC70W","A2BNOEYZ3VRW2R","ACB0CSL0QMRGQ","A1JGQHSSW8L24P","A1SVVVJWT7H51V","A2JRWVPVWD1KAS","AVG2BI8CS5YKX","A36JU4ZU054BRK","ASOBUAZ0IQYSJ","A5U9HUMS31DIR","A2UODR1DE3DXTT","A1FJ2AUFVA4PIW","AEUGCBFJPU0MX","A1WURYN1U64Y1T","A3S82OHUGFBR7L","AWMGC78CSF6YL","ABMVPQ5CQFHGS","A3BFHFBYDCCIGV","A3AA8NU3WAJ3ED","A37PQ1206C9RZP","A7LIT8S8LGRAH","A11C7PRG75IWO0","A40F6EHXE5HXU","A312SMYBQW6E0W","A2I6WWFA5KE0MS","A253Q11TZPQPIZ","A3U3DA0O35IORB","AMYL22GHCON9A","A1M7SLIGEI3IH5","A3NOO9K3CY1YU5","A2V1ZN7OXOH7J4","A38UOBWJF4WFGG","A2068Z6G94OAGH","A2VAMUTJ9WGI4P","A3EQVDHHKZRC0K","AHP7FGH4N2TX5","A2FZ90AHSTSHXA","AWZ3AH7JH0DRO","ACUXGYJAQUZAE","A2PURNW8W7L0LT","A13YITU82HLBRK","A2O7F23PZP1T9B","A36S7XIINCHR8R","ACPUTK2MNMYHB","A1P8M5BKOTAA8I","A3O1NDWT4BXNX4","A2LFVSF501ZT5W","A2EB58DNAYBZTM","A2BZN95HXC8BL9","A2L54KVSIY1GOM","A1X55V63BZ8MKL","A1I02VZ07MZB7F"
"11","during",207.183312502556,150.216395927472,-145.41439027149,134.620045264903,115.432282330153,-11.1429664809849,75.1835306912593,138.768813424809,-74.4377977472557,35.1728437711468,-175.734792390734,16.5999220880405,-26.5346181018425,43.0430947718905,88.4294351803738,59.4892518584209,319.130959588957,125.618735402071,636.643067299934,913.162565660478,-0.103209103432038,-2.9827828069176,-123.667144452185,9.72688953001698,-110.811030201743,-6.59895499610624,-94.5583951689886,118.752697063019,42.2751751276827,-31.432002646424,19.7688335209781,70.1624252012173,200.010828997993,-52.4924822697885,98.3086212001122,-55.6851922599282,-36.0873894783074,54.0363003589011,411.419493711281,13.8291623578594,-99.2452543971807,224.31892259781,23.5420391539601,-73.2924768365031,-46.577510726009,30.6023148596092,1051.41949325355,-195.023959922465,-52.3852615728582,-38.5082152728666,-21.5022158469582,-10.9548882624739,-55.4631530204468,-163.283645861491,146.078509517556,190.587432136596,165.441810862441,1053.40560332032,-131.932371223149,75.1947045571547,75.0536667174874,-181.319905166587,-32.7962315207644,-38.5431267684501,58.6200511110468,-10.6241501454299,NA,14.3523658093864,127.320561941252,-6.04502337094441,27.162197276272,-52.9034332846082,-93.3659941922356,-32.6903726093958,-70.1460326080125,-53.3538117131659,-28.9134955397023,-91.412556120907,29.2565423199417,-113.929800743923,-119.570872162906,-27.0301091276808,-143.864506156274,-11.691605865112,NA,NA,NA,NA,NA
"12","which",-61.1830696153604,45.1455755999706,-168.531434458813,137.678030839369,113.652455114555,93.9308095655656,225.167904160833,93.8568024429251,-77.1990809613498,56.1513476921756,-119.172034869219,NA,-25.2564069259066,40.6393756053477,99.3146658550151,23.7732311183854,951.376566672286,457.909492490628,NA,2428.15925540413,-71.4557414144114,-4.06486859697963,-72.9482733668347,-34.7361220987442,-128.449086785245,-62.4485386635084,-59.9740043370576,-105.60977968861,10.252532723061,-41.9285703438529,-65.7503034209987,6.15059779177136,-67.6008261116629,-36.288460408429,103.104111175318,6.29385859476538,-48.821192045518,243.123063619191,604.383120772008,-32.8315255103904,-70.832948598873,64.2850276019002,73.2120164248917,-148.00258245154,-38.4767282347753,-7.83541150676843,485.329241281907,42.4236891255824,-13.0604449994631,-34.9540551688091,-31.2630411147604,-1.25296744885888,267.573241608086,2029.33178316108,-121.627995324203,104.85087537357,-46.4518383265486,29.372775556271,-128.647121548226,-35.2499178262299,NA,-178.894194709121,-49.2915580681081,-179.023280789858,184.931866899812,-127.598813659013,540.482264299416,101.889139270855,142.048531289911,-68.2337125686245,11.2789821280908,-176.048139910923,-104.349932338812,-48.1546936354134,-65.5647800781888,-46.7324888560399,-56.3622314289407,-15.3654207933384,-72.4488531999015,-91.5395268450912,-10.77615583462,-0.663146585019895,-214.366583428305,3.38699108243869,NA,NA,NA,NA,NA
"13","contract",-97.083923261611,60.3580365824758,-195.180301896845,128.504074115972,-29.0080632386499,211.709481425914,97.2147837521127,68.5928353885758,-79.9152313190675,28.2158359290892,-32.8603074337649,180.757304246202,-29.0910404537143,295.850533104976,147.658973831091,82.9212933384919,335.6397454223,1447.03722122496,34.9512174567088,2043.16918617317,-42.3981444814732,-5.81861122679354,210.895113377116,348.652912787539,-118.534917034738,-48.899787661302,-41.7271768328507,390.477650566277,10.3204599369261,581.561132748434,-0.19289259506834,14.1860800201093,-82.7658607826964,-52.9005259925077,80.7176412497001,44.3567060306846,-65.619784343886,352.862773838322,56.4922395898264,-24.8494619056411,-92.069865993796,-29.6132874103712,115.202084612097,-149.872265606429,-100.779075708476,-60.5222324076355,232.599997196825,-175.91925801856,102.965105280352,-86.6165354809815,-61.9805653113539,-26.358729889704,-30.5359422775116,-144.514503906644,-159.508480798926,-52.9394543373535,-51.7708907595791,745.471258848425,-127.502870572993,166.083949323924,NA,-216.171326081517,-32.805578426077,665.417181274366,134.996419533517,41.3251768817362,143.92846878599,-8.72118111355046,167.864623243933,-31.6676449755843,-34.0713724273658,-113.614020031979,298.601882100917,-65.7617305573604,-19.3085376676598,-28.5964574274179,-134.016023761226,2.49317322395592,-23.3326666403718,113.289651458414,-132.160304819477,-32.7640342130027,-150.860351612213,NA,NA,NA,NA,NA,NA
"14","prices",-72.816687497444,250.216395927472,927.58560972851,823.620045264903,324.432282330153,180.857033519015,15.1835306912593,-21.2311865751913,-65.4377977472557,35.1728437711468,-143.734792390734,NA,-74.5346181018425,123.043094771891,127.429435180374,130.489251858421,288.130959588957,158.618735402071,733.643067299934,473.162565660478,422.896790896568,12.0172171930824,-148.667144452185,-150.273110469983,-23.8110302017429,-88.5989549961062,-63.5583951689886,-106.247302936981,-5.72482487231726,9.567997353576,331.768833520978,30.1624252012173,-59.9891710020074,-44.4924822697885,202.308621200112,48.3148077400718,-53.0873894783074,58.0363003589011,-3.58050628871917,237.829162357859,-75.2452543971807,-49.6810774021903,-0.457960846039947,-124.292476836503,-85.577510726009,-57.3976851403908,630.419493253546,316.976040077535,-21.3852615728582,577.491784727133,-50.5022158469582,-18.9548882624739,379.536846979553,48.7163541385085,365.078509517556,-73.4125678634042,40.4418108624413,12.4056033203224,-111.932371223149,335.194704557155,NA,-41.3199051665866,-49.7962315207644,-54.5431267684501,-13.3799488889532,-15.6241501454299,41.2976657949406,-58.6476341906136,63.3205619412516,363.954976629056,52.162197276272,-32.9034332846082,156.634005807764,231.309627390604,9.85396739198752,89.6461882868341,-108.913495539702,-82.412556120907,365.256542319942,38.0701992560773,-79.5708721629057,-33.0301091276808,-96.8645061562744,75.308394134888,NA,NA,NA,NA,NA
"15","for",-18.9158338511935,435.003934944967,504.234477166542,111.7940019883,242.092800683358,199.078361658667,88.1366510999791,54.032780479158,-71.721647389538,64.1083555342331,-6.04651982618874,NA,-54.6999845740348,99.831937272262,125.085127204298,161.341189638314,371.867780838943,129.491006667742,NA,NA,378.83919396363,-1.22904017710368,-0.510531196134862,-43.6621453562666,-90.7251999522502,-148.147705998313,-80.8052226731955,-70.334733191869,34.2072479138177,-6.92170573871068,30.2114226950478,-1.87305702712059,-19.8241363309738,-43.8804166857098,-23.3049088742696,42.2519603041526,-41.2887971799393,42.2965901397704,8.31037489346248,106.84709875311,169.991662997742,-38.7827623899189,-29.4480290332449,185.577206318386,-35.2751632523079,-53.7108642395237,241.148737338628,-7.68101277832254,-11.4108118526729,197.154265039306,-23.7846916503648,-11.8491258216288,-46.3539691348497,208.562641206237,74.9589949922791,50.3777618475197,358.760863295472,-29.6928799718317,-106.076622198382,73.8608374070011,NA,185.957226205809,240.717788837204,-116.983588832674,26.5554984773417,-85.5481406861791,29.8514613083662,-43.0373138062084,244.504469987229,-12.6110909639845,22.5125518317285,-126.337553163552,-136.317808631965,88.9166643125512,-46.4022750185416,-60.4898431417878,188.740296792582,58.7288498617987,66.140355760412,-110.758979047428,-89.1867231780486,-9.92922149969805,-105.370737972367,117.54418497754,NA,NA,NA,NA,NA
"16","bulbs",-44.1830696153604,74.1455755999706,-8.53143445881295,65.6780308393685,-18.3475448854454,315.930809565566,532.167904160833,23.8568024429251,-53.1990809613498,24.1513476921756,-106.172034869219,NA,-57.2564069259066,136.639375605348,97.3146658550151,71.7732311183854,365.376566672286,9.90949249062808,23.4889922215466,412.15925540413,84.5442585855886,-3.06486859697963,-135.948273366835,-154.736122098744,-76.4490867852453,19.5514613364916,-59.9740043370576,-91.6097796886104,82.252532723061,-79.9285703438529,-2.75030342099867,6.15059779177136,131.399173888337,-36.288460408429,-32.8958888246817,-17.7061414052346,-36.821192045518,10.1230636191909,-69.616879227992,7.16847448960957,-6.83294859887301,149.2850276019,-19.7879835751083,-97.0025824515399,-109.476728234775,-87.8354115067684,156.329241281907,-46.5763108744176,-45.0604449994631,36.0459448311909,-38.2630411147604,-26.2529674488589,28.5732416080856,-99.6682168389154,221.372004675797,3.85087537357046,94.5481616734514,86.372775556271,-135.647121548226,-45.2499178262299,NA,-158.894194709121,-32.2915580681081,-70.023280789858,-24.0681331001882,-60.598813659013,-17.5177357005842,-65.1108607291452,256.048531289911,-28.2337125686245,7.27898212809083,-158.048139910923,95.650067661188,120.845306364587,-65.5647800781888,-34.7324888560399,213.637768571059,-53.3654207933384,23.5511468000985,-123.539526845091,146.22384416538,-35.6631465850199,-149.366583428305,339.386991082439,NA,NA,NA,NA,NA
"17","of",-46.2822159691099,168.933114617465,66.1174329792191,81.851987562765,-34.6870265322408,21.1521377052172,143.121024569552,69.1207694972744,-70.4829306036321,52.0868594552619,-162.483762304673,NA,-85.4217733980989,81.4282181057192,83.9703578789392,131.625168898279,348.113387922272,10.7817637562997,67.0267669863844,989.149324635085,70.4866616526504,-0.311125967165713,-86.791660110785,-88.1251569850278,-94.3632565357527,-103.997289665715,-60.2208318412645,-106.697209943498,34.184605509196,-55.4182734361396,-6.30771424692902,22.1151155634334,-35.4357914406293,-27.6763948243502,-34.5094188990635,-7.76898884115383,-6.02259974714998,5.38335340006015,-43.7259980458103,15.1864108848602,-65.59603120395,-96.8166573858285,-67.7780517623132,-134.13289929665,-77.1743807610742,420.851409394099,33.0584853669889,-79.233363730275,-34.0859952792778,31.7084251433633,-38.545516918167,22.8527949919862,-42.3175745063173,-6.82192977118725,-7.74750984947976,-29.3587949155056,-40.132785893518,-63.7257077358831,-108.79137252346,55.4162150236165,NA,-101.617063336726,-30.7775377101392,-85.4637428540815,-56.1326857338934,-149.522804199762,58.0360598128414,-67.5005403447399,NA,-34.7997801616646,16.6293366835474,-117.482259789867,22.6982532214589,137.452343286533,-31.8210224887179,-62.8685202846618,-138.708439096656,-61.2240148106328,-13.5650397594313,-56.3687051485967,-21.3920068497629,-44.5622589570371,-79.8728152443976,9.62278192509092,NA,NA,NA,NA,NA
"18","the",-1.91583385119345,126.003934944967,105.234477166542,7.79400198829948,-55.9071993166423,69.0783616586667,274.136651099979,-15.967219520842,-70.721647389538,32.1083555342331,-126.046519826189,NA,24.3000154259652,92.831937272262,95.0851272042978,88.3411896383145,403.867780838943,240.491006667742,243.180842064772,2066.15263489143,-91.1608060363702,14.7709598228963,664.489468803865,-73.6621453562666,649.27480004775,-148.147705998313,-81.8052226731955,-62.334733191869,-5.79275208618234,-65.9217057387107,-31.7885773049522,230.126942972879,-72.8241363309739,-27.8804166857098,-31.3049088742696,26.2519603041526,-31.2887971799393,38.2965901397704,-21.6896251065375,3.84709875311,-38.0083370022577,-67.782762389919,-11.4480290332449,-151.422793681614,-75.2751632523079,-4.71086423952369,131.148737338628,-88.6810127783225,393.589188147327,-11.8457349606942,-36.7846916503648,-42.8491258216288,-16.3539691348497,33.5626412062367,-113.041005007721,14.3777618475197,14.7608632954718,187.307120028168,-96.0766221983819,43.8608374070011,NA,-154.042773794191,-47.2822111627955,-116.983588832674,106.555498477342,-141.548140686179,28.8514613083662,-68.0373138062083,NA,-72.6110909639846,-17.4874481682715,-137.337553163552,-116.317808631965,256.916664312551,-76.4022750185416,-58.4898431417878,-121.259703207418,-76.2711501382013,-33.859644239588,273.241020952572,-18.1867231780486,-9.92922149969805,-121.370737972367,99.5441849775402,NA,NA,NA,NA,NA
"19","recently",180.916076738389,669.358036582476,60.819698103155,0.504074115972096,461.99193676135,205.709481425914,52.2147837521127,-71.4071646114242,-22.9152313190675,106.215835929089,-80.8603074337649,NA,NA,7.85053310497617,167.658973831091,25.9212933384919,398.6397454223,136.037221224956,NA,NA,5.60185551852677,-21.8186112267935,-126.104886622884,158.652912787539,-70.534917034738,-80.8997876613019,-72.7271768328507,-88.5223494337226,-53.6795400630739,-58.4388672515662,155.807107404932,14.1860800201093,-100.765860782696,-52.9005259925077,-111.2823587503,-27.6432939693154,-62.619784343886,557.862773838322,-4.50776041017361,1.15053809435893,-100.069865993796,8.38671258962885,73.2020846120967,-132.872265606429,-89.7790757084764,-76.5222324076355,186.599997196825,-97.9192580185601,8.96510528035156,-70.6165354809815,-56.9805653113539,-58.358729889704,-12.5359422775116,86.4854960933564,169.491519201074,-76.9394543373535,-19.7708907595791,-16.5287411515748,-125.502870572993,86.0839493239238,NA,-36.1713260815169,-65.805578426077,-7.58281872563443,15.9964195335169,20.3251768817362,-71.0715312140098,-71.7211811135505,NA,-111.667644975584,11.9286275726342,-68.6140200319789,28.6018821009171,230.23826944264,-39.3085376676598,-63.5964574274179,-184.016023761226,-96.5068267760441,-50.3326666403718,-134.710348541586,-26.1603048194771,1338.235965787,290.139648387787,68.1512002397865,NA,NA,NA,NA,NA
"20","introduced",-83.351159025778,142.499677237479,-20.9462135221997,97.3881029670411,-100.448408807453,10.5619293328129,99.2460368129661,108.416857352343,151.607335109121,51.2588280870316,-145.985822476795,NA,352.352537194414,52.6579714380618,104.888512481808,2.35333481856279,727.148531255642,338.455707047842,-52.7406323865164,349.175806685871,-68.6930798595144,-23.6544396466695,-131.542628793584,-162.421063954938,-5.25880386773309,-185.200620326498,-50.8959584967127,-33.7973959304641,10.3657447461695,211.554268143292,-81.1546187111148,-2.79026516099878,660.457449436615,-37.3085697152269,-88.8733387007121,-39.6013956787026,265.847820790535,-19.3107526822579,-114.435014531628,81.4719138308585,-110.894477590411,13.454502581448,-38.1378699297667,-42.4520543763558,-74.9806406909439,-127.64677967488,54.7805011401037,-63.8145561146551,-132.684527866439,44.2751443109036,-66.4589147757495,-46.7625715169341,-83.6087315345763,-52.7453619517957,-75.0954711154085,49.5336591886973,-19.9835923815994,-7.4630856234721,-149.073369922838,6.97319409069287,NA,-131.022746996447,-18.8149253313896,9.37748931718126,253.372787955987,-78.7254960910978,-95.4407282229602,-72.7947280364873,NA,102.709733419776,18.6950578689965,-144.32460677935,-119.43024160593,196.166911494675,-68.471042727307,-29.8391031416699,40.8814480172513,-120.601097431181,-59.9218756006852,76.5091036607513,310.250262523952,NA,86.1438029318489,177.994006344685,NA,NA,NA,NA,NA
"21","tulip",-61.1830696153604,82.1455755999706,87.4685655411871,98.6780308393685,-56.3475448854454,125.930809565566,73.1679041608326,93.8568024429251,49.8009190386502,24.1513476921756,88.8279651307808,NA,166.743593074093,80.6393756053477,145.314665855015,72.7732311183854,357.376566672286,489.909492490628,NA,1124.15925540413,-9.45574141441144,-35.0648685969796,-32.9482733668347,-154.736122098744,-39.4490867852453,-138.448538663508,-12.9740043370576,-105.60977968861,130.252532723061,-30.9285703438529,-3.75030342099867,63.1505977917714,-17.6008261116629,-44.288460408429,-24.8958888246817,158.293858594765,-47.821192045518,131.123063619191,-39.616879227992,57.1684744896096,27.167051401127,52.2850276019002,-8.78798357510826,90.9974175484601,-18.4767282347753,-111.835411506768,188.329241281907,10.4236891255824,-75.0604449994631,28.0459448311909,45.7369588852396,63.7470325511411,-39.4267583919144,-85.6682168389154,206.372004675797,379.85087537357,48.5481616734514,-11.627224443729,-124.647121548226,24.7500821737702,NA,-138.894194709121,-32.2915580681081,-164.023280789858,191.931866899812,640.401186340987,-51.5177357005842,-66.1108607291452,NA,-68.2337125686245,2.27898212809083,-154.048139910923,25.650067661188,104.845306364587,4.43521992181116,-31.7324888560399,53.6377685710593,-11.3654207933384,-59.4488531999015,28.4604731549088,-50.77615583462,31.3368534149801,49.6334165716948,103.386991082439,NA,NA,NA,NA,NA
"22","reached",267.549694620473,-23.7127837450259,-10.2973460841677,11.5620596904376,-28.7878904542484,44.7832574724645,176.199157221686,153.680824406692,131.323485466838,63.194339850118,-144.29754991225,NA,20.1871707222216,85.4468139384333,70.5442045057324,63.2052725984564,468.885352505628,51.3279783135137,NA,NA,-19.7506767924526,11.0993029831444,22.6139844624655,-95.8100988412218,-77.1729736182404,-167.749371328704,-52.1427860009196,611.115173814648,10.2978175323044,-58.9354349489951,40.2879704629549,6.1742526106633,199.622484107648,-36.6965041311481,-58.4868687750939,162.335756885378,-49.3535869110967,4.94953709861135,95.4558666505536,-13.5101497738909,-89.6575601954883,1.35281759371929,159.872061883028,-51.5823712214663,-43.6782932172427,-26.9599587740132,150.509745225186,-143.471608970513,251.289921853747,357.937624623076,-21.7413905791561,-6.65680907608896,167.500452351021,221.100925115932,290.785014359315,390.323988899621,111.335460051431,142.438431084374,-126.217620898071,125.639326940539,NA,6.25438437594823,-1.30090497342074,39.9370272529577,149.308235322282,-136.649486631847,173.113067290465,62.815592347918,NA,-93.8563341732644,28.0454124244531,-190.758726658294,147.617943954341,197.773948416622,-24.7272851378361,1.02486542970812,-211.464759650464,-96.4596914484755,-100.038062160215,63.6799253572458,-64.3655884911914,-39.3970716703417,-35.3624288842435,53.2297971873372,NA,NA,NA,NA,NA
"23","extraordinarily",117.480751563805,-65.146221125012,127.639007414413,-20.9018249052863,102.45072727054,-76.8069508999398,120.3241694651,112.976912261761,-86.5862488204088,-0.63369151811229,-229.799610084371,NA,-6.0385186852657,16.676567270776,110.462359108601,171.93343851874,284.920495838998,184.001921605056,-86.9702569945794,95.1923579676115,-127.930418304617,-28.2440106963593,-158.136984220334,-280.106005811132,22.9314790497792,-198.952701989487,-120.817912656368,-110.985012172318,-29.521043230722,-105.962893369564,-159.558934001231,14.2688718862311,72.5157249848919,-54.3286790220247,-88.8507885767425,-101.496649952171,-60.4831663734114,-26.7445689837067,238.746850164736,-10.2246468278926,-88.9560065819496,-45.3760224390042,-87.4877562844251,-51.9015263011716,-69.4845531471124,-207.458147842992,16.2317609983005,-33.0528013548927,-127.308610733414,-102.495656209384,-118.654788436739,27.7278244149907,-11.7907046772382,-143.822507064676,-57.562946906614,-58.783556996176,-39.5153464366503,-27.2989468032152,-174.499618297449,-110.803693992384,NA,-213.151299283773,-37.3382925946712,-69.2217405757795,-5.18629098783767,-89.8521785231825,-36.3637207453363,-4.47859534382942,NA,-26.346820591824,-52.8888663900978,12.3989263522236,NA,122.488516624763,-71.3773053764252,-25.9457174273,18.1251274634433,-102.836774069024,-135.394898001469,76.5577341665938,13.2766808825231,-50.3327720116291,39.654189292003,472.601021606931,NA,NA,NA,NA,NA
"24","high",104.450548266723,19.0747552724688,48.3515213538644,60.736016413834,85.8726278989561,534.004585612116,82.1522776304058,18.9447914610416,-82.9603641754439,60.1298516132044,-174.609277347704,NA,8.0218042500293,70.2356564388049,110.199896529656,117.05721037835,411.622173755615,214.200249579185,103.334917143159,NA,-97.8082737253908,-18.1469543870417,NA,90.8008662724946,-87.0871433687478,-95.2981223309105,-70.3896135051265,-28.9722564402397,154.229890318439,-36.4251380412818,-10.2694403629755,14.1387703823254,82.7875187786816,-12.0844385470694,-28.1003988494756,84.272909449459,-6.55499461272867,-5.79017312051937,-15.6532521672647,-13.4922133786402,8.57935719943465,1.25113260599061,124.881993695823,-11.7126880665767,668.624054256458,-158.273137873146,120.238989310268,-103.12866182637,527.264371573932,32.6001049352484,-63.0238663825626,-62.5510466352438,-16.3903637633821,-142.052787816339,311.665499834038,84.1143186105451,70.6545124844616,242.33994779222,-136.361871873304,114.305459790386,NA,-86.4684842516563,-31.7868846154518,180.496565188734,37.2436826885767,19.426522827404,-38.333137196109,-51.5740872676768,NA,-30.4224017663045,17.3957669799097,-118.192846537237,54.6661295146116,NA,-40.9835275483652,37.8888340010862,-173.810967318179,-63.3182854657699,73.8457512802552,-109.14925294626,207.018560493666,11.703815957641,-90.868660700336,8.46558802998944,NA,NA,NA,NA,NA
"25","levels",55.183312502556,-48.7836040725277,109.58560972851,-10.3799547350969,-37.5677176698469,-28.1429664809849,-73.8164693087407,18.7688134248087,-88.4377977472557,67.1728437711468,-111.734792390734,NA,85.4653818981575,59.0430947718905,139.429435180374,51.4892518584209,272.130959588957,174.618735402071,NA,1681.16256566048,-14.103209103432,-19.9827828069176,-92.6671444521846,89.726889530017,-15.8110302017429,-40.5989549961062,-48.5583951689886,-44.2473029369812,66.2751751276827,-42.432002646424,-12.2311664790219,70.1624252012173,32.0108289979926,-52.4924822697885,-13.6913787998878,0.314807740071779,-24.0873894783074,-26.9636996410989,74.4194937112808,27.8291623578594,-102.245254397181,-57.6810774021903,198.54203915396,-97.2924768365031,14.422489273991,-169.397685140391,83.4194932535463,41.9760400775349,-146.385261572858,-77.5082152728666,-36.5022158469582,36.0451117375261,-37.4631530204468,-122.283645861491,NA,-9.41256786340418,-37.5581891375587,279.405603320322,-135.932371223149,-14.8052954428453,NA,-161.319905166587,-48.7962315207644,54.4568732315499,26.6200511110468,-134.62415014543,9.2976657949406,-65.6476341906136,NA,-66.0450233709444,45.162197276272,-147.903433284608,-183.365994192236,-13.6903726093958,659.853967391988,-14.3538117131659,-208.913495539702,-84.412556120907,NA,78.0701992560773,-104.570872162906,-33.0301091276808,-40.8645061562744,8.30839413488795,NA,NA,NA,NA,NA
"26","and",92.0841661488066,-25.9960650550329,-134.765522833458,-0.205998011700513,274.092800683358,172.078361658667,4.13665109997913,-35.967219520842,-84.721647389538,235.108355534233,-96.0465198261887,NA,-39.6999845740348,59.831937272262,380.085127204298,63.3411896383145,286.867780838943,96.4910066677425,NA,1602.15263489143,-29.1608060363702,14.7709598228963,133.489468803865,-23.6621453562666,-104.72519995225,-20.1477059983127,-49.8052226731955,12.665266808131,74.2072479138177,-66.9217057387107,-47.7885773049522,14.1269429728794,-36.8241363309739,-35.8804166857098,24.6950911257304,50.2519603041526,-44.2887971799393,5.29659013977039,237.310374893462,29.84709875311,-78.0083370022577,10.217237610081,81.5519709667551,-66.4227936816136,-45.2751632523079,-101.710864239524,178.148737338628,-7.68101277832254,519.589188147327,-4.84573496069418,-44.7846916503648,28.1508741783712,-37.3539691348497,-36.4373587937633,339.958994992279,14.3777618475197,30.7608632954718,104.307120028168,-119.076622198382,13.8608374070011,NA,-94.0427737941911,-20.2822111627955,-69.9835888326737,-37.4445015226583,-142.548140686179,-66.1485386916338,-66.0373138062083,NA,-22.6110909639845,20.5125518317285,-3.33755316355207,-36.3178086319648,-34.0833356874488,-6.40227501854157,-6.48984314178783,-141.259703207418,-70.2711501382013,337.140355760412,225.241020952572,-70.1867231780486,-41.929221499698,-74.3707379723668,-3.45581502245982,NA,NA,NA,NA,NA
"27","then",-6.54945173327695,-38.9252447275312,161.351521353864,13.736016413834,106.872627898956,84.0045856121162,117.152277630406,28.9447914610416,-93.9603641754439,169.129851613204,-84.609277347704,NA,9.0218042500293,133.235656438805,208.199896529656,5.05721037834997,426.622173755615,197.200249579185,270.334917143159,NA,28.1917262746092,-18.1469543870417,123.770597718515,220.800866272495,-56.0871433687478,-144.298122330911,-85.3896135051265,115.02774355976,58.2298903184394,-64.4251380412818,-24.2694403629754,22.1387703823254,-42.2124812213184,-28.0844385470694,-20.1003988494756,44.272909449459,-62.5549946127287,14.2098268794806,-60.6532521672647,-31.4922133786402,-82.4206428005653,-50.7488673940094,36.8819936958234,-100.712688066577,-41.3759457435416,-133.273137873146,105.238989310268,-71.12866182637,-20.735628426068,-15.3998950647516,-48.0238663825626,-23.5510466352438,-36.3903637633821,-101.052787816339,-125.334500165962,9.11431861054511,-39.3454875155384,30.3399477922197,-129.361871873304,34.3054597903856,NA,-136.468484251656,-43.7868846154518,70.4965651887342,125.243682688577,-141.573477172596,-54.333137196109,-91.5740872676768,NA,79.5775982336955,61.3957669799097,-45.1928465372374,-175.333870485388,-55.6190146614311,-50.9835275483652,7.88883400108616,-123.810967318179,-80.3182854657699,-152.154248719745,-101.14925294626,-37.9814395063343,65.703815957641,61.131339299664,57.4655880299894,NA,NA,NA,NA,NA
"28","suddenly",-50.083923261611,19.3580365824758,75.819698103155,-0.495925884027904,-109.00806323865,300.709481425914,-18.7852162478873,58.5928353885758,-109.915231319068,74.2158359290892,-57.8603074337649,NA,-29.0910404537143,63.8505331049762,157.658973831091,42.9212933384919,1023.6397454223,87.0372212249565,NA,NA,-119.398144481473,-5.81861122679354,1987.89511337712,-171.347087212461,-66.534917034738,-208.899787661302,36.2728231671493,-6.52234943372264,98.3204599369261,-79.4388672515662,437.807107404932,78.1860800201093,-84.7658607826964,-36.9005259925077,48.7176412497001,-44.6432939693154,-36.619784343886,28.8627738383216,-158.507760410174,-59.8494619056411,-84.069865993796,16.3867125896288,-7.79791538790332,-83.8722656064294,-90.7790757084764,3.47776759236447,311.599997196825,-84.9192580185601,-100.034894719648,229.383464519018,-85.9805653113539,-56.358729889704,-62.5359422775116,-184.514503906644,-65.5084807989263,-8.93945433735347,-51.7708907595791,11.4712588484252,-157.502870572993,56.0839493239238,NA,-216.171326081517,-48.805578426077,1274.41718127437,263.996419533517,-180.674823118264,-94.0715312140098,-56.7211811135505,NA,-91.6676449755843,1.92862757263425,-160.614020031979,278.601882100917,-81.7617305573604,40.6914623323402,41.4035425725821,-214.016023761226,-83.5068267760441,637.667333359628,-134.710348541586,-88.1603048194771,-16.7640342130027,-117.860351612213,-23.8487997602135,NA,NA,NA,NA,NA
